PPG (Pulse)	Respiration (SS5LB)
-0.422852	-5.00916
-0.337708	-5.00519
-0.25	-5.00183
-0.160156	-4.99908
-0.0679932	-4.99664
0.0253906	-4.99481
0.118591	-4.9942
0.210266	-4.99695
0.300842	-5.00397
0.389526	-5.01526
0.475403	-5.03632
0.556213	-5.09766
0.630371	-5.23285
0.697021	-5.45227
0.756287	-5.72266
0.808899	-5.99213
0.85498	-6.22681
0.894531	-6.41876
0.926636	-6.57196
0.950195	-6.69128
0.965088	-6.78101
0.972534	-6.84723
0.974365	-6.89545
0.97168	-6.93176
0.9646	-6.9635
0.952148	-7.00043
0.933533	-7.05444
0.909058	-7.12982
0.880859	-7.22107
0.851196	-7.31415
0.821045	-7.39655
0.789368	-7.46307
0.754211	-7.51404
0.715271	-7.55249
0.673279	-7.58057
0.629761	-7.6001
0.586304	-7.61292
0.543579	-7.61993
0.502319	-7.62238
0.46228	-7.62146
0.423462	-7.6178
0.385132	-7.61169
0.348999	-7.60406
0.314026	-7.59491
0.279358	-7.58484
0.243042	-7.57385
0.205078	-7.56226
0.167725	-7.55066
0.133545	-7.53845
0.103088	-7.52625
0.0761108	-7.51434
0.0514526	-7.50183
0.0287476	-7.48932
0.00787354	-7.4762
-0.0106812	-7.46277
-0.0269775	-7.44965
-0.0405884	-7.43683
-0.052002	-7.42371
-0.0611572	-7.41089
-0.0681152	-7.39746
-0.0725708	-7.38434
-0.0748291	-7.37152
-0.0755005	-7.35901
-0.0750122	-7.3465
-0.0731201	-7.33368
-0.0707397	-7.32086
-0.0689087	-7.30804
-0.0682983	-7.29553
-0.0690918	-7.28271
-0.0721436	-7.2702
-0.0778198	-7.25739
-0.0855713	-7.24457
-0.0938721	-7.23175
-0.101563	-7.21893
-0.10907	-7.20642
-0.117004	-7.19421
-0.125366	-7.1817
-0.134338	-7.16888
-0.144165	-7.15637
-0.155151	-7.14386
-0.167236	-7.13135
-0.179749	-7.11884
-0.191956	-7.10663
-0.204102	-7.09473
-0.216553	-7.08313
-0.229919	-7.07092
-0.24469	-7.05872
-0.260376	-7.0462
-0.276794	-7.03369
-0.294128	-7.02118
-0.3125	-7.00897
-0.331909	-6.99677
-0.351868	-6.98456
-0.371765	-6.97235
-0.391235	-6.96014
-0.409973	-6.94794
-0.428101	-6.93604
-0.445984	-6.92383
-0.463928	-6.91223
-0.481934	-6.90033
-0.499146	-6.88843
-0.515198	-6.87622
-0.529846	-6.86371
-0.543518	-6.8515
-0.557251	-6.8396
-0.572571	-6.8277
-0.5896	-6.8161
-0.607117	-6.8042
-0.623108	-6.7923
-0.637024	-6.7804
-0.649536	-6.7688
-0.661621	-6.7572
-0.672546	-6.7453
-0.682251	-6.7337
-0.690613	-6.72211
-0.698547	-6.71051
-0.705872	-6.69891
-0.712646	-6.68701
-0.719421	-6.67511
-0.726929	-6.66351
-0.734802	-6.65192
-0.742493	-6.64063
-0.748779	-6.62933
-0.753357	-6.61774
-0.756531	-6.60614
-0.758972	-6.59454
-0.760681	-6.58295
-0.762146	-6.57166
-0.763184	-6.56036
-0.764709	-6.54938
-0.767639	-6.53809
-0.771423	-6.5271
-0.775085	-6.51581
-0.777649	-6.50421
-0.778625	-6.49261
-0.778442	-6.48132
-0.777405	-6.46973
-0.776123	-6.45874
-0.774963	-6.44745
-0.774048	-6.43646
-0.772949	-6.42517
-0.771484	-6.41357
-0.769775	-6.40198
-0.768188	-6.39038
-0.76532	-6.37909
-0.762512	-6.3681
-0.760193	-6.35712
-0.759949	-6.34644
-0.76178	-6.33545
-0.765198	-6.32416
-0.770203	-6.31287
-0.776672	-6.30157
-0.782959	-6.29028
-0.78772	-6.2793
-0.79071	-6.26862
-0.792175	-6.25793
-0.791626	-6.24695
-0.787048	-6.23627
-0.775879	-6.22589
-0.755493	-6.21521
-0.722473	-6.20453
-0.674744	-6.19385
-0.61261	-6.18286
-0.539124	-6.17218
-0.457764	-6.1615
-0.371765	-6.15082
-0.283081	-6.14044
-0.192749	-6.12976
-0.101074	-6.11908
-0.00842285	-6.1084
0.0843506	-6.09772
0.176575	-6.08704
0.268005	-6.07635
0.358276	-6.06598
0.446228	-6.0556
0.530029	-6.04523
0.60907	-6.03455
0.682495	-6.02386
0.749329	-6.01349
0.807739	-6.00342
0.8573	-5.99304
0.899292	-5.98297
0.934998	-5.97229
0.963989	-5.96191
0.985657	-5.95154
0.998901	-5.94116
1.00507	-5.93048
1.00452	-5.9198
0.997314	-5.90881
0.983459	-5.89783
0.962097	-5.88715
0.933105	-5.87677
0.897583	-5.8667
0.857117	-5.85663
0.813843	-5.84686
0.767761	-5.83679
0.718628	-5.82733
0.667175	-5.81726
0.614441	-5.8075
0.561401	-5.79712
0.508423	-5.78674
0.455261	-5.77667
0.402405	-5.7666
0.349915	-5.75684
0.298401	-5.74707
0.248657	-5.737
0.200989	-5.72693
0.155151	-5.71686
0.110413	-5.70679
0.0657959	-5.69672
0.0218506	-5.68665
-0.0203247	-5.67719
-0.0592041	-5.66772
-0.0941162	-5.65887
-0.125488	-5.64941
-0.154297	-5.63965
-0.180542	-5.62988
-0.20343	-5.62012
-0.222473	-5.61066
-0.237732	-5.60089
-0.249878	-5.59113
-0.259277	-5.58136
-0.265869	-5.57159
-0.27002	-5.56213
-0.272766	-5.55267
-0.27478	-5.54321
-0.275879	-5.53345
-0.275452	-5.52368
-0.272766	-5.51392
-0.268066	-5.50446
-0.262085	-5.495
-0.256592	-5.48553
-0.252808	-5.47607
-0.25061	-5.46631
-0.249268	-5.45654
-0.247681	-5.44678
-0.245667	-5.43701
-0.243408	-5.42755
-0.242249	-5.4184
-0.24353	-5.40924
-0.247314	-5.40009
-0.252075	-5.39093
-0.256775	-5.38147
-0.261658	-5.37201
-0.267395	-5.36255
-0.274658	-5.35309
-0.283386	-5.34393
-0.293823	-5.33508
-0.305664	-5.32623
-0.318481	-5.31708
-0.332336	-5.30792
-0.347046	-5.29877
-0.361633	-5.28961
-0.376099	-5.28076
-0.39032	-5.27161
-0.405029	-5.26245
-0.420349	-5.25299
-0.43634	-5.24384
-0.453125	-5.23499
-0.47052	-5.22614
-0.487305	-5.21698
-0.503357	-5.20782
-0.519287	-5.19867
-0.536194	-5.18951
-0.554382	-5.18036
-0.572632	-5.1712
-0.587158	-5.16235
-0.59552	-5.1532
-0.597473	-5.14404
-0.59613	-5.13489
-0.596436	-5.12573
-0.601196	-5.11658
-0.609802	-5.10773
-0.620239	-5.09888
-0.630005	-5.09033
-0.638184	-5.08179
-0.645386	-5.07294
-0.652405	-5.06439
-0.659851	-5.05554
-0.668823	-5.047
-0.67926	-5.03815
-0.690735	-5.0296
-0.701294	-5.02075
-0.708984	-5.01221
-0.713989	-5.00336
-0.71814	-4.99481
-0.723145	-4.98627
-0.728943	-4.97772
-0.735046	-4.96918
-0.740845	-4.96063
-0.746155	-4.95209
-0.750244	-4.94385
-0.752747	-4.9353
-0.755981	-4.92676
-0.764709	-4.9176
-0.779907	-4.90906
-0.797852	-4.90082
-0.813538	-4.89258
-0.824097	-4.88434
-0.831177	-4.87579
-0.83667	-4.86694
-0.841736	-4.8584
-0.846924	-4.84985
-0.852661	-4.84131
-0.858704	-4.83276
-0.864624	-4.82452
-0.869385	-4.81598
-0.874084	-4.80804
-0.879578	-4.80011
-0.886353	-4.79248
-0.8927	-4.78424
-0.896545	-4.776
-0.897095	-4.76776
-0.894775	-4.75952
-0.888245	-4.75128
-0.875549	-4.74304
-0.854248	-4.7348
-0.821899	-4.72656
-0.776733	-4.71832
-0.717041	-4.71039
-0.643555	-4.70245
-0.559265	-4.69452
-0.467468	-4.68628
-0.371643	-4.67804
-0.274231	-4.6698
-0.177002	-4.66125
-0.0802002	-4.65332
0.0164185	-4.64569
0.112305	-4.63776
0.205627	-4.62982
0.294556	-4.62219
0.378174	-4.61426
0.456909	-4.60632
0.53125	-4.59839
0.600586	-4.59015
0.663086	-4.58221
0.717834	-4.57428
0.76416	-4.56635
0.802917	-4.55841
0.834412	-4.55078
0.85968	-4.54285
0.879272	-4.53491
0.892944	-4.52698
0.898804	-4.51935
0.895874	-4.51172
0.885071	-4.50409
0.869202	-4.49615
0.849976	-4.48792
0.826965	-4.47968
0.799011	-4.47205
0.766663	-4.46442
0.730774	-4.45679
0.693054	-4.44916
0.653503	-4.44153
0.611877	-4.43359
0.567383	-4.42596
0.520142	-4.41833
0.471436	-4.41101
0.422668	-4.40338
0.374207	-4.39606
0.326111	-4.38843
0.27832	-4.3808
0.231445	-4.37286
0.185303	-4.36493
0.139343	-4.3573
0.0932617	-4.34967
0.0480347	-4.34235
0.0045166	-4.33502
-0.0359497	-4.3277
-0.0725098	-4.32037
-0.104919	-4.31335
-0.133667	-4.30603
-0.159729	-4.29871
-0.18396	-4.29138
-0.205811	-4.28406
-0.224304	-4.27643
-0.23877	-4.2691
-0.249817	-4.26147
-0.257935	-4.25415
-0.263184	-4.24683
-0.265076	-4.2392
-0.264221	-4.23187
-0.261963	-4.22455
-0.259033	-4.21722
-0.254761	-4.2099
-0.248596	-4.20258
-0.240051	-4.19525
-0.229309	-4.18793
-0.214539	-4.18091
-0.195313	-4.17358
-0.172363	-4.16626
-0.148621	-4.15894
-0.127258	-4.15192
-0.10968	-4.1449
-0.0948486	-4.13757
-0.081665	-4.13055
-0.0691528	-4.12323
-0.0587769	-4.11621
-0.0518188	-4.10919
-0.0484619	-4.10217
-0.0481567	-4.09485
-0.050354	-4.08722
-0.0551147	-4.0802
-0.062439	-4.07318

